county,office,district,candidate,party,precinct,absentee,early_voting,election_day,votes
Warren,State Assembly,114,Matthew J. Simpson,CON,"Glens Falls Ward 5 1,2 ",6,8,41,55
Warren,State Assembly,114,Matthew J. Simpson,CON,"Bolton 1,2 ",13,3,53,69
Warren,State Assembly,114,Matthew J. Simpson,CON,"Chester 1,2 ",21,6,84,111
Warren,State Assembly,114,Matthew J. Simpson,CON,Hague 1 ,4,0,9,13
Warren,State Assembly,114,Matthew J. Simpson,CON,"Johnsburg 1,2 ",9,2,29,40
Warren,State Assembly,114,Matthew J. Simpson,CON,"Lake George 1,2 ",15,15,69,99
Warren,State Assembly,114,Matthew J. Simpson,CON,"Lake Luzerne 1,2 ",11,12,82,105
Warren,State Assembly,114,Matthew J. Simpson,CON,Stony Creek 1 ,4,0,22,26
Warren,State Assembly,114,Claudia K. Braymer,WOR,"Horicon 1,2 ",4,0,18,22
Warren,State Assembly,114,Claudia K. Braymer,WOR,Thurman 1 ,1,1,7,9
Warren,State Assembly,114,Claudia K. Braymer,WOR,"Warrensburg 1,2,3 ",12,13,36,61
Warren,State Assembly,114,Claudia K. Braymer,WOR,"Queensbury Ward 1 1,2,3,4,5 ",43,45,58,146
Warren,State Assembly,114,Claudia K. Braymer,WOR,"Queensbury Ward 2  1,2,3,4 ",55,74,95,224
Warren,State Assembly,114,Claudia K. Braymer,WOR,"Queensbury Ward 3 1,2,3,4 ",43,44,50,137
Warren,State Assembly,114,Claudia K. Braymer,WOR,"Queensbury Ward 4 1,2,3 ",19,31,59,109
Warren,State Assembly,114,Claudia K. Braymer,WOR,Glens Falls Ward 1 1 ,11,6,38,55
Warren,State Assembly,114,Claudia K. Braymer,WOR,"Glens Falls Ward 2 1,2 ",33,33,56,122
Warren,State Assembly,114,Claudia K. Braymer,WOR,"Glens Falls Ward 3 1,2 ",25,36,54,115
Warren,State Assembly,114,Claudia K. Braymer,WOR,Glens Falls Ward 4 1 ,7,9,37,53
Warren,State Assembly,114,Claudia K. Braymer,WOR,"Glens Falls Ward 5 1,2 ",16,28,39,83
Warren,State Assembly,114,Claudia K. Braymer,WOR,"Bolton 1,2 ",8,10,21,39
Warren,State Assembly,114,Claudia K. Braymer,WOR,"Chester 1,2 ",14,11,31,56
Warren,State Assembly,114,Claudia K. Braymer,WOR,Hague 1 ,4,1,5,10
Warren,State Assembly,114,Claudia K. Braymer,WOR,"Johnsburg 1,2 ",14,5,34,53
Warren,State Assembly,114,Claudia K. Braymer,WOR,"Lake George 1,2 ",15,18,42,75
Warren,State Assembly,114,Claudia K. Braymer,WOR,"Lake Luzerne 1,2 ",17,8,21,46
Warren,State Assembly,114,Claudia K. Braymer,WOR,Stony Creek 1 ,0,0,9,9
Warren,State Assembly,114,Matthew J. Simpson,IND,"Horicon 1,2 ",6,4,15,25
Warren,State Assembly,114,Matthew J. Simpson,IND,Thurman 1 ,3,0,6,9
Warren,State Assembly,114,Matthew J. Simpson,IND,"Warrensburg 1,2,3 ",4,2,10,16
Warren,State Assembly,114,Matthew J. Simpson,IND,"Queensbury Ward 1 1,2,3,4,5 ",23,12,33,68
Warren,State Assembly,114,Matthew J. Simpson,IND,"Queensbury Ward 2  1,2,3,4 ",20,12,20,52
Warren,State Assembly,114,Matthew J. Simpson,IND,"Queensbury Ward 3 1,2,3,4 ",16,17,37,70
Warren,State Assembly,114,Matthew J. Simpson,IND,"Queensbury Ward 4 1,2,3 ",13,5,27,45
Warren,State Assembly,114,Matthew J. Simpson,IND,Glens Falls Ward 1 1 ,2,1,14,17
Warren,State Assembly,114,Matthew J. Simpson,IND,"Glens Falls Ward 2 1,2 ",6,3,22,31
Warren,State Assembly,114,Matthew J. Simpson,IND,"Glens Falls Ward 3 1,2 ",2,4,10,16
Warren,State Assembly,114,Matthew J. Simpson,IND,Glens Falls Ward 4 1 ,4,2,8,14
Warren,State Assembly,114,Matthew J. Simpson,IND,"Glens Falls Ward 5 1,2 ",4,3,14,21
Warren,State Assembly,114,Matthew J. Simpson,IND,"Bolton 1,2 ",3,1,12,16
Warren,State Assembly,114,Matthew J. Simpson,IND,"Chester 1,2 ",5,2,25,32
Warren,State Assembly,114,Matthew J. Simpson,IND,Hague 1 ,0,0,9,9
Warren,State Assembly,114,Matthew J. Simpson,IND,"Johnsburg 1,2 ",2,1,15,18
Warren,State Assembly,114,Matthew J. Simpson,IND,"Lake George 1,2 ",0,3,16,19
Warren,State Assembly,114,Matthew J. Simpson,IND,"Lake Luzerne 1,2 ",4,1,10,15
Warren,State Assembly,114,Matthew J. Simpson,IND,Stony Creek 1 ,0,0,2,2
Warren,State Assembly,114,Evelyn M. Wood,SAM,"Horicon 1,2 ",1,0,3,4
Warren,State Assembly,114,Evelyn M. Wood,SAM,Thurman 1 ,7,5,95,107
Warren,State Assembly,114,Evelyn M. Wood,SAM,"Warrensburg 1,2,3 ",24,7,50,81
Warren,State Assembly,114,Evelyn M. Wood,SAM,"Queensbury Ward 1 1,2,3,4,5 ",5,5,11,21
Warren,State Assembly,114,Evelyn M. Wood,SAM,"Queensbury Ward 2  1,2,3,4 ",8,8,7,23
Warren,State Assembly,114,Evelyn M. Wood,SAM,"Queensbury Ward 3 1,2,3,4 ",4,11,13,28
Warren,State Assembly,114,Evelyn M. Wood,SAM,"Queensbury Ward 4 1,2,3 ",4,3,9,16
Warren,State Assembly,114,Evelyn M. Wood,SAM,Glens Falls Ward 1 1 ,2,1,8,11
Warren,State Assembly,114,Evelyn M. Wood,SAM,"Glens Falls Ward 2 1,2 ",9,3,7,19
Warren,State Assembly,114,Evelyn M. Wood,SAM,"Glens Falls Ward 3 1,2 ",4,7,5,16
Warren,State Assembly,114,Evelyn M. Wood,SAM,Glens Falls Ward 4 1 ,1,1,7,9
Warren,State Assembly,114,Evelyn M. Wood,SAM,"Glens Falls Ward 5 1,2 ",4,2,8,14
Warren,State Assembly,114,Evelyn M. Wood,SAM,"Bolton 1,2 ",6,0,13,19
Warren,State Assembly,114,Evelyn M. Wood,SAM,"Chester 1,2 ",3,1,10,14
Warren,State Assembly,114,Evelyn M. Wood,SAM,Hague 1 ,0,0,2,2
Warren,State Assembly,114,Evelyn M. Wood,SAM,"Johnsburg 1,2 ",0,0,9,9
Warren,State Assembly,114,Evelyn M. Wood,SAM,"Lake George 1,2 ",10,4,23,37
Warren,State Assembly,114,Evelyn M. Wood,SAM,"Lake Luzerne 1,2 ",4,1,7,12
Warren,State Assembly,114,Evelyn M. Wood,SAM,Stony Creek 1 ,1,0,11,12
Warren,State Assembly,114,Write-in,,"Horicon 1,2 ",1,0,0,1
Warren,State Assembly,114,Write-in,,Thurman 1 ,0,0,0,0
Warren,State Assembly,114,Write-in,,"Warrensburg 1,2,3 ",0,0,1,1
Warren,State Assembly,114,Write-in,,"Queensbury Ward 1 1,2,3,4,5 ",1,0,3,4
Warren,State Assembly,114,Write-in,,"Queensbury Ward 2  1,2,3,4 ",1,0,0,1
Warren,State Assembly,114,Write-in,,"Queensbury Ward 3 1,2,3,4 ",0,0,1,1
Warren,State Assembly,114,Write-in,,"Queensbury Ward 4 1,2,3 ",0,0,2,2
Warren,State Assembly,114,Write-in,,Glens Falls Ward 1 1 ,2,0,0,2
Warren,State Assembly,114,Write-in,,"Glens Falls Ward 2 1,2 ",0,0,1,1
Warren,State Assembly,114,Write-in,,"Glens Falls Ward 3 1,2 ",0,0,0,0
Warren,State Assembly,114,Write-in,,Glens Falls Ward 4 1 ,0,0,0,0
Warren,State Assembly,114,Write-in,,"Glens Falls Ward 5 1,2 ",0,0,0,0
Warren,State Assembly,114,Write-in,,"Bolton 1,2 ",0,0,0,0
Warren,State Assembly,114,Write-in,,"Chester 1,2 ",0,0,0,0
Warren,State Assembly,114,Write-in,,Hague 1 ,0,0,0,0
Warren,State Assembly,114,Write-in,,"Johnsburg 1,2 ",0,0,1,1
Warren,State Assembly,114,Write-in,,"Lake George 1,2 ",2,0,0,2
Warren,State Assembly,114,Write-in,,"Lake Luzerne 1,2 ",0,0,0,0
Warren,State Assembly,114,Write-in,,Stony Creek 1 ,0,0,0,0
Warren,State Assembly,114,OVER VOTES,,"Horicon 1,2 ",1,0,0,1
Warren,State Assembly,114,OVER VOTES,,Thurman 1 ,0,0,0,0
Warren,State Assembly,114,OVER VOTES,,"Warrensburg 1,2,3 ",0,0,0,0
Warren,State Assembly,114,OVER VOTES,,"Queensbury Ward 1 1,2,3,4,5 ",0,1,0,1
Warren,State Assembly,114,OVER VOTES,,"Queensbury Ward 2  1,2,3,4 ",2,0,0,2
Warren,State Assembly,114,OVER VOTES,,"Queensbury Ward 3 1,2,3,4 ",3,0,0,3
Warren,State Assembly,114,OVER VOTES,,"Queensbury Ward 4 1,2,3 ",3,0,0,3
Warren,State Assembly,114,OVER VOTES,,Glens Falls Ward 1 1 ,0,0,0,0
Warren,State Assembly,114,OVER VOTES,,"Glens Falls Ward 2 1,2 ",0,0,0,0
Warren,State Assembly,114,OVER VOTES,,"Glens Falls Ward 3 1,2 ",0,0,0,0
Warren,State Assembly,114,OVER VOTES,,Glens Falls Ward 4 1 ,0,0,0,0
Warren,State Assembly,114,OVER VOTES,,"Glens Falls Ward 5 1,2 ",3,0,0,3
Warren,State Assembly,114,OVER VOTES,,"Bolton 1,2 ",0,0,0,0
Warren,State Assembly,114,OVER VOTES,,"Chester 1,2 ",0,0,0,0
Warren,State Assembly,114,OVER VOTES,,Hague 1 ,0,0,0,0
Warren,State Assembly,114,OVER VOTES,,"Johnsburg 1,2 ",1,0,0,1
Warren,State Assembly,114,OVER VOTES,,"Lake George 1,2 ",0,0,0,0
Warren,State Assembly,114,OVER VOTES,,"Lake Luzerne 1,2 ",0,0,0,0
Warren,State Assembly,114,OVER VOTES,,Stony Creek 1 ,1,0,0,1
Warren,State Assembly,114,UNDER VOTES,,"Horicon 1,2 ",6,1,20,27
Warren,State Assembly,114,UNDER VOTES,,Thurman 1 ,6,1,36,43
Warren,State Assembly,114,UNDER VOTES,,"Warrensburg 1,2,3 ",13,9,70,92
Warren,State Assembly,114,UNDER VOTES,,"Queensbury Ward 1 1,2,3,4,5 ",50,39,67,156
Warren,State Assembly,114,UNDER VOTES,,"Queensbury Ward 2  1,2,3,4 ",58,29,69,156
Warren,State Assembly,114,UNDER VOTES,,"Queensbury Ward 3 1,2,3,4 ",45,26,67,138
Warren,State Assembly,114,UNDER VOTES,,"Queensbury Ward 4 1,2,3 ",30,17,59,106
Warren,State Assembly,114,UNDER VOTES,,Glens Falls Ward 1 1 ,16,3,15,34
Warren,State Assembly,114,UNDER VOTES,,"Glens Falls Ward 2 1,2 ",10,12,34,56
Warren,State Assembly,114,UNDER VOTES,,"Glens Falls Ward 3 1,2 ",13,5,31,49
Warren,State Assembly,114,UNDER VOTES,,Glens Falls Ward 4 1 ,6,1,20,27
Warren,State Assembly,114,UNDER VOTES,,"Glens Falls Ward 5 1,2 ",6,6,35,47
Warren,State Assembly,114,UNDER VOTES,,"Bolton 1,2 ",12,4,33,49
Warren,State Assembly,114,UNDER VOTES,,"Chester 1,2 ",2,2,31,35
Warren,State Assembly,114,UNDER VOTES,,Hague 1 ,6,0,13,19
Warren,State Assembly,114,UNDER VOTES,,"Johnsburg 1,2 ",17,1,33,51
Warren,State Assembly,114,UNDER VOTES,,"Lake George 1,2 ",15,5,47,67
Warren,State Assembly,114,UNDER VOTES,,"Lake Luzerne 1,2 ",14,5,56,75
Warren,State Assembly,114,UNDER VOTES,,Stony Creek 1 ,9,0,17,26
Warren,County Judge and Surrogate,,Nikki J. Moreschi,DEM,"Horicon 1,2 ",81,40,151,272
Warren,County Judge and Surrogate,,Nikki J. Moreschi,DEM,Thurman 1 ,37,19,95,151
Warren,County Judge and Surrogate,,Nikki J. Moreschi,DEM,"Warrensburg 1,2,3 ",178,110,289,577
Warren,County Judge and Surrogate,,Nikki J. Moreschi,DEM,"Queensbury Ward 1 1,2,3,4,5 ",569,628,423,1620
Warren,County Judge and Surrogate,,Nikki J. Moreschi,DEM,"Queensbury Ward 2  1,2,3,4 ",748,625,488,1861
Warren,County Judge and Surrogate,,Nikki J. Moreschi,DEM,"Queensbury Ward 3 1,2,3,4 ",550,525,433,1508
Warren,County Judge and Surrogate,,Nikki J. Moreschi,DEM,"Queensbury Ward 4 1,2,3 ",405,338,422,1165
Warren,County Judge and Surrogate,,Nikki J. Moreschi,DEM,Glens Falls Ward 1 1 ,117,70,202,389
Warren,County Judge and Surrogate,,Nikki J. Moreschi,DEM,"Glens Falls Ward 2 1,2 ",294,224,421,939
Warren,County Judge and Surrogate,,Nikki J. Moreschi,DEM,"Glens Falls Ward 3 1,2 ",297,344,429,1070
Warren,County Judge and Surrogate,,Nikki J. Moreschi,DEM,Glens Falls Ward 4 1 ,125,107,149,381
Warren,County Judge and Surrogate,,Nikki J. Moreschi,DEM,"Glens Falls Ward 5 1,2 ",163,98,302,563
Warren,County Judge and Surrogate,,Nikki J. Moreschi,DEM,"Bolton 1,2 ",137,93,269,499
Warren,County Judge and Surrogate,,Nikki J. Moreschi,DEM,"Chester 1,2 ",193,82,262,537
Warren,County Judge and Surrogate,,Nikki J. Moreschi,DEM,Hague 1 ,56,14,125,195
Warren,County Judge and Surrogate,,Nikki J. Moreschi,DEM,"Johnsburg 1,2 ",139,54,253,446
Warren,County Judge and Surrogate,,Nikki J. Moreschi,DEM,"Lake George 1,2 ",249,220,340,809
Warren,County Judge and Surrogate,,Nikki J. Moreschi,DEM,"Lake Luzerne 1,2 ",131,115,267,513
Warren,County Judge and Surrogate,,Nikki J. Moreschi,DEM,Stony Creek 1 ,22,5,82,109
Warren,County Judge and Surrogate,,Robert A. Smith,REP,"Horicon 1,2 ",103,26,413,542
Warren,County Judge and Surrogate,,Robert A. Smith,REP,Thurman 1 ,24,14,294,332
Warren,County Judge and Surrogate,,Robert A. Smith,REP,"Warrensburg 1,2,3 ",141,95,798,1034
Warren,County Judge and Surrogate,,Robert A. Smith,REP,"Queensbury Ward 1 1,2,3,4,5 ",462,656,1418,2536
Warren,County Judge and Surrogate,,Robert A. Smith,REP,"Queensbury Ward 2  1,2,3,4 ",392,463,1046,1901
Warren,County Judge and Surrogate,,Robert A. Smith,REP,"Queensbury Ward 3 1,2,3,4 ",336,528,1149,2013
Warren,County Judge and Surrogate,,Robert A. Smith,REP,"Queensbury Ward 4 1,2,3 ",237,303,1023,1563
Warren,County Judge and Surrogate,,Robert A. Smith,REP,Glens Falls Ward 1 1 ,56,30,255,341
Warren,County Judge and Surrogate,,Robert A. Smith,REP,"Glens Falls Ward 2 1,2 ",87,78,487,652
Warren,County Judge and Surrogate,,Robert A. Smith,REP,"Glens Falls Ward 3 1,2 ",102,115,392,609
Warren,County Judge and Surrogate,,Robert A. Smith,REP,Glens Falls Ward 4 1 ,47,32,197,276
Warren,County Judge and Surrogate,,Robert A. Smith,REP,"Glens Falls Ward 5 1,2 ",64,67,427,558
Warren,County Judge and Surrogate,,Robert A. Smith,REP,"Bolton 1,2 ",121,40,559,720
Warren,County Judge and Surrogate,,Robert A. Smith,REP,"Chester 1,2 ",170,62,857,1089
Warren,County Judge and Surrogate,,Robert A. Smith,REP,Hague 1 ,33,13,170,216
Warren,County Judge and Surrogate,,Robert A. Smith,REP,"Johnsburg 1,2 ",105,14,481,600
Warren,County Judge and Surrogate,,Robert A. Smith,REP,"Lake George 1,2 ",154,136,735,1025
Warren,County Judge and Surrogate,,Robert A. Smith,REP,"Lake Luzerne 1,2 ",129,75,799,1003
Warren,County Judge and Surrogate,,Robert A. Smith,REP,Stony Creek 1 ,32,2,238,272
Warren,County Judge and Surrogate,,Robert A. Smith,CON,"Horicon 1,2 ",14,4,34,52
Warren,County Judge and Surrogate,,Robert A. Smith,CON,Thurman 1 ,2,0,41,43
Warren,County Judge and Surrogate,,Robert A. Smith,CON,"Warrensburg 1,2,3 ",9,5,52,66
Warren,County Judge and Surrogate,,Robert A. Smith,CON,"Queensbury Ward 1 1,2,3,4,5 ",47,74,131,252
Warren,County Judge and Surrogate,,Robert A. Smith,CON,"Queensbury Ward 2  1,2,3,4 ",33,42,105,180
Warren,County Judge and Surrogate,,Robert A. Smith,CON,"Queensbury Ward 3 1,2,3,4 ",42,53,112,207
Warren,County Judge and Surrogate,,Robert A. Smith,CON,"Queensbury Ward 4 1,2,3 ",13,32,105,150
Warren,County Judge and Surrogate,,Robert A. Smith,CON,Glens Falls Ward 1 1 ,4,2,30,36
Warren,County Judge and Surrogate,,Robert A. Smith,CON,"Glens Falls Ward 2 1,2 ",6,9,43,58
Warren,County Judge and Surrogate,,Robert A. Smith,CON,"Glens Falls Ward 3 1,2 ",12,14,48,74
Warren,County Judge and Surrogate,,Robert A. Smith,CON,Glens Falls Ward 4 1 ,5,1,19,25
Warren,County Judge and Surrogate,,Robert A. Smith,CON,"Glens Falls Ward 5 1,2 ",6,9,48,63
Warren,County Judge and Surrogate,,Robert A. Smith,CON,"Bolton 1,2 ",13,3,52,68
Warren,County Judge and Surrogate,,Robert A. Smith,CON,"Chester 1,2 ",22,6,75,103
Warren,County Judge and Surrogate,,Robert A. Smith,CON,Hague 1 ,4,0,9,13
Warren,County Judge and Surrogate,,Robert A. Smith,CON,"Johnsburg 1,2 ",7,3,29,39
Warren,County Judge and Surrogate,,Robert A. Smith,CON,"Lake George 1,2 ",18,16,66,100
Warren,County Judge and Surrogate,,Robert A. Smith,CON,"Lake Luzerne 1,2 ",12,14,83,109
Warren,County Judge and Surrogate,,Robert A. Smith,CON,Stony Creek 1 ,4,0,21,25
Warren,County Judge and Surrogate,,Nikki J. Moreschi,WOR,"Horicon 1,2 ",2,1,24,27
Warren,County Judge and Surrogate,,Nikki J. Moreschi,WOR,Thurman 1 ,2,1,14,17
Warren,County Judge and Surrogate,,Nikki J. Moreschi,WOR,"Warrensburg 1,2,3 ",16,8,40,64
Warren,County Judge and Surrogate,,Nikki J. Moreschi,WOR,"Queensbury Ward 1 1,2,3,4,5 ",33,43,46,122
Warren,County Judge and Surrogate,,Nikki J. Moreschi,WOR,"Queensbury Ward 2  1,2,3,4 ",42,55,84,181
Warren,County Judge and Surrogate,,Nikki J. Moreschi,WOR,"Queensbury Ward 3 1,2,3,4 ",37,41,66,144
Warren,County Judge and Surrogate,,Nikki J. Moreschi,WOR,"Queensbury Ward 4 1,2,3 ",20,28,60,108
Warren,County Judge and Surrogate,,Nikki J. Moreschi,WOR,Glens Falls Ward 1 1 ,12,4,26,42
Warren,County Judge and Surrogate,,Nikki J. Moreschi,WOR,"Glens Falls Ward 2 1,2 ",30,33,51,114
Warren,County Judge and Surrogate,,Nikki J. Moreschi,WOR,"Glens Falls Ward 3 1,2 ",21,32,42,95
Warren,County Judge and Surrogate,,Nikki J. Moreschi,WOR,Glens Falls Ward 4 1 ,4,7,33,44
Warren,County Judge and Surrogate,,Nikki J. Moreschi,WOR,"Glens Falls Ward 5 1,2 ",13,22,35,70
Warren,County Judge and Surrogate,,Nikki J. Moreschi,WOR,"Bolton 1,2 ",8,7,16,31
Warren,County Judge and Surrogate,,Nikki J. Moreschi,WOR,"Chester 1,2 ",11,8,43,62
Warren,County Judge and Surrogate,,Nikki J. Moreschi,WOR,Hague 1 ,3,1,6,10
Warren,County Judge and Surrogate,,Nikki J. Moreschi,WOR,"Johnsburg 1,2 ",11,4,28,43
Warren,County Judge and Surrogate,,Nikki J. Moreschi,WOR,"Lake George 1,2 ",15,9,35,59
Warren,County Judge and Surrogate,,Nikki J. Moreschi,WOR,"Lake Luzerne 1,2 ",12,8,33,53
Warren,County Judge and Surrogate,,Nikki J. Moreschi,WOR,Stony Creek 1 ,0,0,9,9
Warren,County Judge and Surrogate,,Nikki J. Moreschi,GRE,"Horicon 1,2 ",1,0,5,6
Warren,County Judge and Surrogate,,Nikki J. Moreschi,GRE,Thurman 1 ,1,0,4,5
Warren,County Judge and Surrogate,,Nikki J. Moreschi,GRE,"Warrensburg 1,2,3 ",2,0,7,9
Warren,County Judge and Surrogate,,Nikki J. Moreschi,GRE,"Queensbury Ward 1 1,2,3,4,5 ",8,9,13,30
Warren,County Judge and Surrogate,,Nikki J. Moreschi,GRE,"Queensbury Ward 2  1,2,3,4 ",5,9,10,24
Warren,County Judge and Surrogate,,Nikki J. Moreschi,GRE,"Queensbury Ward 3 1,2,3,4 ",5,9,10,24
Warren,County Judge and Surrogate,,Nikki J. Moreschi,GRE,"Queensbury Ward 4 1,2,3 ",5,4,12,21
Warren,County Judge and Surrogate,,Nikki J. Moreschi,GRE,Glens Falls Ward 1 1 ,2,2,4,8
Warren,County Judge and Surrogate,,Nikki J. Moreschi,GRE,"Glens Falls Ward 2 1,2 ",10,3,14,27
Warren,County Judge and Surrogate,,Nikki J. Moreschi,GRE,"Glens Falls Ward 3 1,2 ",1,4,13,18
Warren,County Judge and Surrogate,,Nikki J. Moreschi,GRE,Glens Falls Ward 4 1 ,1,1,15,17
Warren,County Judge and Surrogate,,Nikki J. Moreschi,GRE,"Glens Falls Ward 5 1,2 ",3,4,7,14
Warren,County Judge and Surrogate,,Nikki J. Moreschi,GRE,"Bolton 1,2 ",6,4,3,13
Warren,County Judge and Surrogate,,Nikki J. Moreschi,GRE,"Chester 1,2 ",2,2,3,7
Warren,County Judge and Surrogate,,Nikki J. Moreschi,GRE,Hague 1 ,0,0,1,1
Warren,County Judge and Surrogate,,Nikki J. Moreschi,GRE,"Johnsburg 1,2 ",2,0,3,5
Warren,County Judge and Surrogate,,Nikki J. Moreschi,GRE,"Lake George 1,2 ",3,3,9,15
Warren,County Judge and Surrogate,,Nikki J. Moreschi,GRE,"Lake Luzerne 1,2 ",2,1,9,12
Warren,County Judge and Surrogate,,Nikki J. Moreschi,GRE,Stony Creek 1 ,0,0,0,0
Warren,County Judge and Surrogate,,Nikki J. Moreschi,LBT,"Horicon 1,2 ",0,1,6,7
Warren,County Judge and Surrogate,,Nikki J. Moreschi,LBT,Thurman 1 ,0,0,5,5
Warren,County Judge and Surrogate,,Nikki J. Moreschi,LBT,"Warrensburg 1,2,3 ",4,1,9,14
Warren,County Judge and Surrogate,,Nikki J. Moreschi,LBT,"Queensbury Ward 1 1,2,3,4,5 ",10,5,9,24
Warren,County Judge and Surrogate,,Nikki J. Moreschi,LBT,"Queensbury Ward 2  1,2,3,4 ",9,9,14,32
Warren,County Judge and Surrogate,,Nikki J. Moreschi,LBT,"Queensbury Ward 3 1,2,3,4 ",11,3,16,30
Warren,County Judge and Surrogate,,Nikki J. Moreschi,LBT,"Queensbury Ward 4 1,2,3 ",3,0,20,23
Warren,County Judge and Surrogate,,Nikki J. Moreschi,LBT,Glens Falls Ward 1 1 ,0,1,7,8
Warren,County Judge and Surrogate,,Nikki J. Moreschi,LBT,"Glens Falls Ward 2 1,2 ",4,3,18,25
Warren,County Judge and Surrogate,,Nikki J. Moreschi,LBT,"Glens Falls Ward 3 1,2 ",1,5,10,16
Warren,County Judge and Surrogate,,Nikki J. Moreschi,LBT,Glens Falls Ward 4 1 ,1,2,3,6
Warren,County Judge and Surrogate,,Nikki J. Moreschi,LBT,"Glens Falls Ward 5 1,2 ",4,1,3,8
Warren,County Judge and Surrogate,,Nikki J. Moreschi,LBT,"Bolton 1,2 ",2,0,4,6
Warren,County Judge and Surrogate,,Nikki J. Moreschi,LBT,"Chester 1,2 ",3,0,4,7
Warren,County Judge and Surrogate,,Nikki J. Moreschi,LBT,Hague 1 ,0,0,2,2
Warren,County Judge and Surrogate,,Nikki J. Moreschi,LBT,"Johnsburg 1,2 ",3,0,5,8
Warren,County Judge and Surrogate,,Nikki J. Moreschi,LBT,"Lake George 1,2 ",1,1,9,11
Warren,County Judge and Surrogate,,Nikki J. Moreschi,LBT,"Lake Luzerne 1,2 ",2,3,12,17
Warren,County Judge and Surrogate,,Nikki J. Moreschi,LBT,Stony Creek 1 ,0,0,4,4
Warren,County Judge and Surrogate,,Robert A. Smith,IND,"Horicon 1,2 ",1,2,6,9
Warren,County Judge and Surrogate,,Robert A. Smith,IND,Thurman 1 ,1,0,12,13
Warren,County Judge and Surrogate,,Robert A. Smith,IND,"Warrensburg 1,2,3 ",8,3,14,25
Warren,County Judge and Surrogate,,Robert A. Smith,IND,"Queensbury Ward 1 1,2,3,4,5 ",42,28,53,123
Warren,County Judge and Surrogate,,Robert A. Smith,IND,"Queensbury Ward 2  1,2,3,4 ",35,20,36,91
Warren,County Judge and Surrogate,,Robert A. Smith,IND,"Queensbury Ward 3 1,2,3,4 ",31,28,51,110
Warren,County Judge and Surrogate,,Robert A. Smith,IND,"Queensbury Ward 4 1,2,3 ",23,17,35,75
Warren,County Judge and Surrogate,,Robert A. Smith,IND,Glens Falls Ward 1 1 ,5,2,15,22
Warren,County Judge and Surrogate,,Robert A. Smith,IND,"Glens Falls Ward 2 1,2 ",8,8,22,38
Warren,County Judge and Surrogate,,Robert A. Smith,IND,"Glens Falls Ward 3 1,2 ",6,13,8,27
Warren,County Judge and Surrogate,,Robert A. Smith,IND,Glens Falls Ward 4 1 ,6,3,12,21
Warren,County Judge and Surrogate,,Robert A. Smith,IND,"Glens Falls Ward 5 1,2 ",14,3,20,37
Warren,County Judge and Surrogate,,Robert A. Smith,IND,"Bolton 1,2 ",5,3,19,27
Warren,County Judge and Surrogate,,Robert A. Smith,IND,"Chester 1,2 ",9,1,29,39
Warren,County Judge and Surrogate,,Robert A. Smith,IND,Hague 1 ,2,0,6,8
Warren,County Judge and Surrogate,,Robert A. Smith,IND,"Johnsburg 1,2 ",5,0,17,22
Warren,County Judge and Surrogate,,Robert A. Smith,IND,"Lake George 1,2 ",3,10,23,36
Warren,County Judge and Surrogate,,Robert A. Smith,IND,"Lake Luzerne 1,2 ",4,3,7,14
Warren,County Judge and Surrogate,,Robert A. Smith,IND,Stony Creek 1 ,1,0,1,2
Warren,County Judge and Surrogate,,Write-in,,"Horicon 1,2 ",0,0,1,1
Warren,County Judge and Surrogate,,Write-in,,Thurman 1 ,0,0,0,0
Warren,County Judge and Surrogate,,Write-in,,"Warrensburg 1,2,3 ",0,0,1,1
Warren,County Judge and Surrogate,,Write-in,,"Queensbury Ward 1 1,2,3,4,5 ",1,0,2,3
Warren,County Judge and Surrogate,,Write-in,,"Queensbury Ward 2  1,2,3,4 ",0,0,0,0
Warren,County Judge and Surrogate,,Write-in,,"Queensbury Ward 3 1,2,3,4 ",0,1,0,1
Warren,County Judge and Surrogate,,Write-in,,"Queensbury Ward 4 1,2,3 ",0,0,0,0
Warren,County Judge and Surrogate,,Write-in,,Glens Falls Ward 1 1 ,1,0,0,1
Warren,County Judge and Surrogate,,Write-in,,"Glens Falls Ward 2 1,2 ",0,0,1,1
Warren,County Judge and Surrogate,,Write-in,,"Glens Falls Ward 3 1,2 ",1,0,0,1
Warren,County Judge and Surrogate,,Write-in,,Glens Falls Ward 4 1 ,0,0,0,0
Warren,County Judge and Surrogate,,Write-in,,"Glens Falls Ward 5 1,2 ",0,0,1,1
Warren,County Judge and Surrogate,,Write-in,,"Bolton 1,2 ",0,0,0,0
Warren,County Judge and Surrogate,,Write-in,,"Chester 1,2 ",0,0,0,0
Warren,County Judge and Surrogate,,Write-in,,Hague 1 ,0,0,0,0
Warren,County Judge and Surrogate,,Write-in,,"Johnsburg 1,2 ",0,0,0,0
Warren,County Judge and Surrogate,,Write-in,,"Lake George 1,2 ",0,0,0,0
Warren,County Judge and Surrogate,,Write-in,,"Lake Luzerne 1,2 ",0,0,0,0
Warren,County Judge and Surrogate,,Write-in,,Stony Creek 1 ,0,0,0,0
Warren,County Judge and Surrogate,,Gregory Canale ,,"Horicon 1,2 ",0,0,0,0
Warren,County Judge and Surrogate,,Gregory Canale ,,Thurman 1 ,0,0,0,0
Warren,County Judge and Surrogate,,Gregory Canale ,,"Warrensburg 1,2,3 ",2,0,1,3
