county,assembly_district,precinct,party,office,district,candidate,votes
Richmond,61,33,Republican,Representative in Congress,11,Absentee / Military,6
Richmond,61,33,Republican,Representative in Congress,11,Federal,0
Richmond,61,33,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,33,Republican,Representative in Congress,11,Joseph M. Caldarera,2
Richmond,61,33,Republican,Representative in Congress,11,Nicole Malliotakis,10
Richmond,61,34,Republican,Representative in Congress,11,Public Counter,62
Richmond,61,34,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,34,Republican,Representative in Congress,11,Absentee / Military,14
Richmond,61,34,Republican,Representative in Congress,11,Federal,0
Richmond,61,34,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,34,Republican,Representative in Congress,11,Joseph M. Caldarera,15
Richmond,61,34,Republican,Representative in Congress,11,Nicole Malliotakis,60
Richmond,61,34,Republican,Representative in Congress,11,Scattered,1
Richmond,61,35,Republican,Representative in Congress,11,Public Counter,77
Richmond,61,35,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,35,Republican,Representative in Congress,11,Absentee / Military,6
Richmond,61,35,Republican,Representative in Congress,11,Federal,0
Richmond,61,35,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,35,Republican,Representative in Congress,11,Joseph M. Caldarera,17
Richmond,61,35,Republican,Representative in Congress,11,Nicole Malliotakis,65
Richmond,61,35,Republican,Representative in Congress,11,Scattered,1
Richmond,61,36,Republican,Representative in Congress,11,Public Counter,27
Richmond,61,36,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,36,Republican,Representative in Congress,11,Absentee / Military,6
Richmond,61,36,Republican,Representative in Congress,11,Federal,0
Richmond,61,36,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,36,Republican,Representative in Congress,11,Joseph M. Caldarera,8
Richmond,61,36,Republican,Representative in Congress,11,Nicole Malliotakis,25
Richmond,61,37,Republican,Representative in Congress,11,Public Counter,18
Richmond,61,37,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,37,Republican,Representative in Congress,11,Absentee / Military,8
Richmond,61,37,Republican,Representative in Congress,11,Federal,1
Richmond,61,37,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,37,Republican,Representative in Congress,11,Joseph M. Caldarera,4
Richmond,61,37,Republican,Representative in Congress,11,Nicole Malliotakis,23
Richmond,61,38,Republican,Representative in Congress,11,Public Counter,46
Richmond,61,38,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,38,Republican,Representative in Congress,11,Absentee / Military,13
Richmond,61,38,Republican,Representative in Congress,11,Federal,0
Richmond,61,38,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,38,Republican,Representative in Congress,11,Joseph M. Caldarera,15
Richmond,61,38,Republican,Representative in Congress,11,Nicole Malliotakis,43
Richmond,61,38,Republican,Representative in Congress,11,Scattered,1
Richmond,61,39,Republican,Representative in Congress,11,Public Counter,38
Richmond,61,39,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,39,Republican,Representative in Congress,11,Absentee / Military,9
Richmond,61,39,Republican,Representative in Congress,11,Federal,0
Richmond,61,39,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,39,Republican,Representative in Congress,11,Joseph M. Caldarera,14
Richmond,61,39,Republican,Representative in Congress,11,Nicole Malliotakis,33
Richmond,61,40,Republican,Representative in Congress,11,Public Counter,41
Richmond,61,40,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,40,Republican,Representative in Congress,11,Absentee / Military,20
Richmond,61,40,Republican,Representative in Congress,11,Federal,0
Richmond,61,40,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,40,Republican,Representative in Congress,11,Joseph M. Caldarera,7
Richmond,61,40,Republican,Representative in Congress,11,Nicole Malliotakis,53
Richmond,61,40,Republican,Representative in Congress,11,Scattered,1
Richmond,61,41,Republican,Representative in Congress,11,Public Counter,56
Richmond,61,41,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,41,Republican,Representative in Congress,11,Absentee / Military,6
Richmond,61,41,Republican,Representative in Congress,11,Federal,0
Richmond,61,41,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,41,Republican,Representative in Congress,11,Joseph M. Caldarera,11
Richmond,61,41,Republican,Representative in Congress,11,Nicole Malliotakis,51
Richmond,61,42,Republican,Representative in Congress,11,Public Counter,57
Richmond,61,42,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,42,Republican,Representative in Congress,11,Absentee / Military,11
Richmond,61,42,Republican,Representative in Congress,11,Federal,0
Richmond,61,42,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,42,Republican,Representative in Congress,11,Joseph M. Caldarera,10
Richmond,61,42,Republican,Representative in Congress,11,Nicole Malliotakis,58
Richmond,61,43,Republican,Representative in Congress,11,Public Counter,65
Richmond,61,43,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,43,Republican,Representative in Congress,11,Absentee / Military,17
Richmond,61,43,Republican,Representative in Congress,11,Federal,0
Richmond,61,43,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,43,Republican,Representative in Congress,11,Joseph M. Caldarera,20
Richmond,61,43,Republican,Representative in Congress,11,Nicole Malliotakis,62
Richmond,61,44,Republican,Representative in Congress,11,Public Counter,44
Richmond,61,44,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,44,Republican,Representative in Congress,11,Absentee / Military,5
Richmond,61,44,Republican,Representative in Congress,11,Federal,0
Richmond,61,44,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,44,Republican,Representative in Congress,11,Joseph M. Caldarera,14
Richmond,61,44,Republican,Representative in Congress,11,Nicole Malliotakis,35
Richmond,61,45,Republican,Representative in Congress,11,Public Counter,52
Richmond,61,45,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,45,Republican,Representative in Congress,11,Absentee / Military,13
Richmond,61,45,Republican,Representative in Congress,11,Federal,0
Richmond,61,45,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,45,Republican,Representative in Congress,11,Joseph M. Caldarera,20
Richmond,61,45,Republican,Representative in Congress,11,Nicole Malliotakis,44
Richmond,61,46,Republican,Representative in Congress,11,Public Counter,34
Richmond,61,46,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,46,Republican,Representative in Congress,11,Absentee / Military,12
Richmond,61,46,Republican,Representative in Congress,11,Federal,0
Richmond,61,46,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,46,Republican,Representative in Congress,11,Joseph M. Caldarera,14
Richmond,61,46,Republican,Representative in Congress,11,Nicole Malliotakis,32
Richmond,61,47,Republican,Representative in Congress,11,Public Counter,61
Richmond,61,47,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,47,Republican,Representative in Congress,11,Absentee / Military,13
Richmond,61,47,Republican,Representative in Congress,11,Federal,0
Richmond,61,47,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,47,Republican,Representative in Congress,11,Joseph M. Caldarera,21
Richmond,61,47,Republican,Representative in Congress,11,Nicole Malliotakis,52
Richmond,61,47,Republican,Representative in Congress,11,Scattered,1
Richmond,61,48,Republican,Representative in Congress,11,Public Counter,81
Richmond,61,48,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,48,Republican,Representative in Congress,11,Absentee / Military,17
Richmond,61,48,Republican,Representative in Congress,11,Federal,0
Richmond,61,48,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,48,Republican,Representative in Congress,11,Joseph M. Caldarera,21
Richmond,61,48,Republican,Representative in Congress,11,Nicole Malliotakis,77
Richmond,61,49,Republican,Representative in Congress,11,Public Counter,4
Richmond,61,49,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,49,Republican,Representative in Congress,11,Absentee / Military,3
Richmond,61,49,Republican,Representative in Congress,11,Federal,0
Richmond,61,49,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,49,Republican,Representative in Congress,11,Joseph M. Caldarera,2
Richmond,61,49,Republican,Representative in Congress,11,Nicole Malliotakis,5
Richmond,61,50,Republican,Representative in Congress,11,Public Counter,7
Richmond,61,50,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,50,Republican,Representative in Congress,11,Absentee / Military,3
Richmond,61,50,Republican,Representative in Congress,11,Federal,0
Richmond,61,50,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,50,Republican,Representative in Congress,11,Joseph M. Caldarera,4
Richmond,61,50,Republican,Representative in Congress,11,Nicole Malliotakis,6
Richmond,61,51,Republican,Representative in Congress,11,Public Counter,18
Richmond,61,51,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,51,Republican,Representative in Congress,11,Absentee / Military,8
Richmond,61,51,Republican,Representative in Congress,11,Federal,0
Richmond,61,51,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,51,Republican,Representative in Congress,11,Joseph M. Caldarera,6
Richmond,61,51,Republican,Representative in Congress,11,Nicole Malliotakis,19
Richmond,61,51,Republican,Representative in Congress,11,Scattered,1
Richmond,61,52,Republican,Representative in Congress,11,Public Counter,34
Richmond,61,52,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,52,Republican,Representative in Congress,11,Absentee / Military,15
Richmond,61,52,Republican,Representative in Congress,11,Federal,0
Richmond,61,52,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,52,Republican,Representative in Congress,11,Joseph M. Caldarera,15
Richmond,61,52,Republican,Representative in Congress,11,Nicole Malliotakis,33
Richmond,61,52,Republican,Representative in Congress,11,Scattered,1
Richmond,61,53,Republican,Representative in Congress,11,Public Counter,3
Richmond,61,53,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,53,Republican,Representative in Congress,11,Absentee / Military,0
Richmond,61,53,Republican,Representative in Congress,11,Federal,0
Richmond,61,53,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,53,Republican,Representative in Congress,11,Joseph M. Caldarera,1
Richmond,61,53,Republican,Representative in Congress,11,Nicole Malliotakis,1
Richmond,61,53,Republican,Representative in Congress,11,Scattered,1
Richmond,61,54,Republican,Representative in Congress,11,Public Counter,3
Richmond,61,54,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,54,Republican,Representative in Congress,11,Absentee / Military,17
Richmond,61,54,Republican,Representative in Congress,11,Federal,0
Richmond,61,54,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,54,Republican,Representative in Congress,11,Joseph M. Caldarera,11
Richmond,61,54,Republican,Representative in Congress,11,Nicole Malliotakis,9
Richmond,61,55,Republican,Representative in Congress,11,Public Counter,6
Richmond,61,55,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,55,Republican,Representative in Congress,11,Absentee / Military,1
Richmond,61,55,Republican,Representative in Congress,11,Federal,0
Richmond,61,55,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,55,Republican,Representative in Congress,11,Joseph M. Caldarera,2
Richmond,61,55,Republican,Representative in Congress,11,Nicole Malliotakis,5
Richmond,61,56,Republican,Representative in Congress,11,Public Counter,14
Richmond,61,56,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,56,Republican,Representative in Congress,11,Absentee / Military,2
Richmond,61,56,Republican,Representative in Congress,11,Federal,0
Richmond,61,56,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,56,Republican,Representative in Congress,11,Joseph M. Caldarera,4
Richmond,61,56,Republican,Representative in Congress,11,Nicole Malliotakis,12
Richmond,61,57,Republican,Representative in Congress,11,Public Counter,17
Richmond,61,57,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,57,Republican,Representative in Congress,11,Absentee / Military,10
Richmond,61,57,Republican,Representative in Congress,11,Federal,0
Richmond,61,57,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,57,Republican,Representative in Congress,11,Joseph M. Caldarera,7
Richmond,61,57,Republican,Representative in Congress,11,Nicole Malliotakis,20
Richmond,61,58,Republican,Representative in Congress,11,Public Counter,3
Richmond,61,58,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,58,Republican,Representative in Congress,11,Absentee / Military,1
Richmond,61,58,Republican,Representative in Congress,11,Federal,0
Richmond,61,58,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,58,Republican,Representative in Congress,11,Joseph M. Caldarera,2
Richmond,61,58,Republican,Representative in Congress,11,Nicole Malliotakis,1
Richmond,61,59,Republican,Representative in Congress,11,Public Counter,1
Richmond,61,59,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,59,Republican,Representative in Congress,11,Absentee / Military,1
Richmond,61,59,Republican,Representative in Congress,11,Federal,0
Richmond,61,59,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,59,Republican,Representative in Congress,11,Joseph M. Caldarera,0
Richmond,61,59,Republican,Representative in Congress,11,Nicole Malliotakis,2
Richmond,61,60,Republican,Representative in Congress,11,Public Counter,15
Richmond,61,60,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,60,Republican,Representative in Congress,11,Absentee / Military,2
Richmond,61,60,Republican,Representative in Congress,11,Federal,0
Richmond,61,60,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,60,Republican,Representative in Congress,11,Joseph M. Caldarera,8
Richmond,61,60,Republican,Representative in Congress,11,Nicole Malliotakis,8
Richmond,61,60,Republican,Representative in Congress,11,Scattered,1
Richmond,61,61,Republican,Representative in Congress,11,Public Counter,6
Richmond,61,61,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,61,Republican,Representative in Congress,11,Absentee / Military,0
Richmond,61,61,Republican,Representative in Congress,11,Federal,0
Richmond,61,61,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,61,Republican,Representative in Congress,11,Joseph M. Caldarera,1
Richmond,61,61,Republican,Representative in Congress,11,Nicole Malliotakis,5
Richmond,61,62,Republican,Representative in Congress,11,Public Counter,30
Richmond,61,62,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,62,Republican,Representative in Congress,11,Absentee / Military,8
Richmond,61,62,Republican,Representative in Congress,11,Federal,0
Richmond,61,62,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,62,Republican,Representative in Congress,11,Joseph M. Caldarera,18
Richmond,61,62,Republican,Representative in Congress,11,Nicole Malliotakis,20
Richmond,61,63,Republican,Representative in Congress,11,Public Counter,11
Richmond,61,63,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,63,Republican,Representative in Congress,11,Absentee / Military,3
Richmond,61,63,Republican,Representative in Congress,11,Federal,0
Richmond,61,63,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,63,Republican,Representative in Congress,11,Joseph M. Caldarera,6
Richmond,61,63,Republican,Representative in Congress,11,Nicole Malliotakis,8
Richmond,61,64,Republican,Representative in Congress,11,Public Counter,4
Richmond,61,64,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,64,Republican,Representative in Congress,11,Absentee / Military,0
Richmond,61,64,Republican,Representative in Congress,11,Federal,0
Richmond,61,64,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,64,Republican,Representative in Congress,11,Joseph M. Caldarera,1
Richmond,61,64,Republican,Representative in Congress,11,Nicole Malliotakis,2
Richmond,61,65,Republican,Representative in Congress,11,Public Counter,9
Richmond,61,65,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,65,Republican,Representative in Congress,11,Absentee / Military,1
Richmond,61,65,Republican,Representative in Congress,11,Federal,0
Richmond,61,65,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,65,Republican,Representative in Congress,11,Joseph M. Caldarera,3
Richmond,61,65,Republican,Representative in Congress,11,Nicole Malliotakis,7
Richmond,61,66,Republican,Representative in Congress,11,Public Counter,21
Richmond,61,66,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,66,Republican,Representative in Congress,11,Absentee / Military,7
Richmond,61,66,Republican,Representative in Congress,11,Federal,0
Richmond,61,66,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,66,Republican,Representative in Congress,11,Joseph M. Caldarera,9
Richmond,61,66,Republican,Representative in Congress,11,Nicole Malliotakis,19
Richmond,61,67,Republican,Representative in Congress,11,Public Counter,11
Richmond,61,67,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,67,Republican,Representative in Congress,11,Absentee / Military,4
Richmond,61,67,Republican,Representative in Congress,11,Federal,0
Richmond,61,67,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,67,Republican,Representative in Congress,11,Joseph M. Caldarera,4
Richmond,61,67,Republican,Representative in Congress,11,Nicole Malliotakis,11
Richmond,61,68,Republican,Representative in Congress,11,Public Counter,8
Richmond,61,68,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,68,Republican,Representative in Congress,11,Absentee / Military,4
Richmond,61,68,Republican,Representative in Congress,11,Federal,0
Richmond,61,68,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,68,Republican,Representative in Congress,11,Joseph M. Caldarera,4
Richmond,61,68,Republican,Representative in Congress,11,Nicole Malliotakis,8
Richmond,61,69,Republican,Representative in Congress,11,Public Counter,2
Richmond,61,69,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,69,Republican,Representative in Congress,11,Absentee / Military,3
Richmond,61,69,Republican,Representative in Congress,11,Federal,0
Richmond,61,69,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,69,Republican,Representative in Congress,11,Joseph M. Caldarera,0
Richmond,61,69,Republican,Representative in Congress,11,Nicole Malliotakis,5
Richmond,61,70,Republican,Representative in Congress,11,Public Counter,2
Richmond,61,70,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,70,Republican,Representative in Congress,11,Absentee / Military,1
Richmond,61,70,Republican,Representative in Congress,11,Federal,0
Richmond,61,70,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,70,Republican,Representative in Congress,11,Joseph M. Caldarera,1
Richmond,61,70,Republican,Representative in Congress,11,Nicole Malliotakis,2
Richmond,61,71,Republican,Representative in Congress,11,Public Counter,37
Richmond,61,71,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,71,Republican,Representative in Congress,11,Absentee / Military,9
Richmond,61,71,Republican,Representative in Congress,11,Federal,0
Richmond,61,71,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,71,Republican,Representative in Congress,11,Joseph M. Caldarera,14
Richmond,61,71,Republican,Representative in Congress,11,Nicole Malliotakis,32
Richmond,61,72,Republican,Representative in Congress,11,Public Counter,29
Richmond,61,72,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,72,Republican,Representative in Congress,11,Absentee / Military,6
Richmond,61,72,Republican,Representative in Congress,11,Federal,0
Richmond,61,72,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,72,Republican,Representative in Congress,11,Joseph M. Caldarera,5
Richmond,61,72,Republican,Representative in Congress,11,Nicole Malliotakis,30
Richmond,61,73,Republican,Representative in Congress,11,Public Counter,2
Richmond,61,73,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,73,Republican,Representative in Congress,11,Absentee / Military,0
Richmond,61,73,Republican,Representative in Congress,11,Federal,0
Richmond,61,73,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,73,Republican,Representative in Congress,11,Joseph M. Caldarera,1
Richmond,61,73,Republican,Representative in Congress,11,Nicole Malliotakis,1
Richmond,61,74,Republican,Representative in Congress,11,Public Counter,2
Richmond,61,74,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,74,Republican,Representative in Congress,11,Absentee / Military,0
Richmond,61,74,Republican,Representative in Congress,11,Federal,0
Richmond,61,74,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,74,Republican,Representative in Congress,11,Joseph M. Caldarera,1
Richmond,61,74,Republican,Representative in Congress,11,Nicole Malliotakis,1
Richmond,61,75,Republican,Representative in Congress,11,Public Counter,21
Richmond,61,75,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,75,Republican,Representative in Congress,11,Absentee / Military,10
Richmond,61,75,Republican,Representative in Congress,11,Federal,0
Richmond,61,75,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,75,Republican,Representative in Congress,11,Joseph M. Caldarera,12
Richmond,61,75,Republican,Representative in Congress,11,Nicole Malliotakis,18
Richmond,61,75,Republican,Representative in Congress,11,Scattered,1
Richmond,61,76,Republican,Representative in Congress,11,Public Counter,41
Richmond,61,76,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,76,Republican,Representative in Congress,11,Absentee / Military,3
Richmond,61,76,Republican,Representative in Congress,11,Federal,0
Richmond,61,76,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,76,Republican,Representative in Congress,11,Joseph M. Caldarera,14
Richmond,61,76,Republican,Representative in Congress,11,Nicole Malliotakis,30
Richmond,61,77,Republican,Representative in Congress,11,Public Counter,0
Richmond,61,77,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,77,Republican,Representative in Congress,11,Absentee / Military,1
Richmond,61,77,Republican,Representative in Congress,11,Federal,0
Richmond,61,77,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,77,Republican,Representative in Congress,11,Joseph M. Caldarera,0
Richmond,61,77,Republican,Representative in Congress,11,Nicole Malliotakis,1
Richmond,61,78,Republican,Representative in Congress,11,Public Counter,5
Richmond,61,78,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,78,Republican,Representative in Congress,11,Absentee / Military,2
Richmond,61,78,Republican,Representative in Congress,11,Federal,0
Richmond,61,78,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,78,Republican,Representative in Congress,11,Joseph M. Caldarera,4
Richmond,61,78,Republican,Representative in Congress,11,Nicole Malliotakis,3
Richmond,61,79,Republican,Representative in Congress,11,Public Counter,0
Richmond,61,79,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,61,79,Republican,Representative in Congress,11,Absentee / Military,0
Richmond,61,79,Republican,Representative in Congress,11,Federal,0
Richmond,61,79,Republican,Representative in Congress,11,Affidavit,0
Richmond,61,79,Republican,Representative in Congress,11,Joseph M. Caldarera,0
Richmond,61,79,Republican,Representative in Congress,11,Nicole Malliotakis,0
Richmond,62,1,Republican,Representative in Congress,11,Public Counter,92
Richmond,62,1,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,62,1,Republican,Representative in Congress,11,Absentee / Military,9
Richmond,62,1,Republican,Representative in Congress,11,Federal,0
Richmond,62,1,Republican,Representative in Congress,11,Affidavit,0
Richmond,62,1,Republican,Representative in Congress,11,Joseph M. Caldarera,26
Richmond,62,1,Republican,Representative in Congress,11,Nicole Malliotakis,75
Richmond,62,2,Republican,Representative in Congress,11,Public Counter,101
Richmond,62,2,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,62,2,Republican,Representative in Congress,11,Absentee / Military,17
Richmond,62,2,Republican,Representative in Congress,11,Federal,0
Richmond,62,2,Republican,Representative in Congress,11,Affidavit,2
Richmond,62,2,Republican,Representative in Congress,11,Joseph M. Caldarera,44
Richmond,62,2,Republican,Representative in Congress,11,Nicole Malliotakis,74
Richmond,62,2,Republican,Representative in Congress,11,Scattered,2
Richmond,62,3,Republican,Representative in Congress,11,Public Counter,72
Richmond,62,3,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,62,3,Republican,Representative in Congress,11,Absentee / Military,9
Richmond,62,3,Republican,Representative in Congress,11,Federal,0
Richmond,62,3,Republican,Representative in Congress,11,Affidavit,0
Richmond,62,3,Republican,Representative in Congress,11,Joseph M. Caldarera,29
Richmond,62,3,Republican,Representative in Congress,11,Nicole Malliotakis,52
Richmond,62,4,Republican,Representative in Congress,11,Public Counter,92
Richmond,62,4,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,62,4,Republican,Representative in Congress,11,Absentee / Military,12
Richmond,62,4,Republican,Representative in Congress,11,Federal,0
Richmond,62,4,Republican,Representative in Congress,11,Affidavit,0
Richmond,62,4,Republican,Representative in Congress,11,Joseph M. Caldarera,35
Richmond,62,4,Republican,Representative in Congress,11,Nicole Malliotakis,69
Richmond,62,5,Republican,Representative in Congress,11,Public Counter,80
Richmond,62,5,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,62,5,Republican,Representative in Congress,11,Absentee / Military,17
Richmond,62,5,Republican,Representative in Congress,11,Federal,0
Richmond,62,5,Republican,Representative in Congress,11,Affidavit,0
Richmond,62,5,Republican,Representative in Congress,11,Joseph M. Caldarera,39
Richmond,62,5,Republican,Representative in Congress,11,Nicole Malliotakis,58
Richmond,62,6,Republican,Representative in Congress,11,Public Counter,67
Richmond,62,6,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,62,6,Republican,Representative in Congress,11,Absentee / Military,8
Richmond,62,6,Republican,Representative in Congress,11,Federal,0
Richmond,62,6,Republican,Representative in Congress,11,Affidavit,0
Richmond,62,6,Republican,Representative in Congress,11,Joseph M. Caldarera,18
Richmond,62,6,Republican,Representative in Congress,11,Nicole Malliotakis,57
Richmond,62,7,Republican,Representative in Congress,11,Public Counter,75
Richmond,62,7,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,62,7,Republican,Representative in Congress,11,Absentee / Military,11
Richmond,62,7,Republican,Representative in Congress,11,Federal,0
Richmond,62,7,Republican,Representative in Congress,11,Affidavit,0
Richmond,62,7,Republican,Representative in Congress,11,Joseph M. Caldarera,30
Richmond,62,7,Republican,Representative in Congress,11,Nicole Malliotakis,55
Richmond,62,8,Republican,Representative in Congress,11,Public Counter,60
Richmond,62,8,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,62,8,Republican,Representative in Congress,11,Absentee / Military,14
Richmond,62,8,Republican,Representative in Congress,11,Federal,0
Richmond,62,8,Republican,Representative in Congress,11,Affidavit,0
Richmond,62,8,Republican,Representative in Congress,11,Joseph M. Caldarera,31
Richmond,62,8,Republican,Representative in Congress,11,Nicole Malliotakis,43
Richmond,62,9,Republican,Representative in Congress,11,Public Counter,67
Richmond,62,9,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,62,9,Republican,Representative in Congress,11,Absentee / Military,5
Richmond,62,9,Republican,Representative in Congress,11,Federal,0
Richmond,62,9,Republican,Representative in Congress,11,Affidavit,0
Richmond,62,9,Republican,Representative in Congress,11,Joseph M. Caldarera,28
Richmond,62,9,Republican,Representative in Congress,11,Nicole Malliotakis,44
Richmond,62,10,Republican,Representative in Congress,11,Public Counter,54
Richmond,62,10,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,62,10,Republican,Representative in Congress,11,Absentee / Military,8
Richmond,62,10,Republican,Representative in Congress,11,Federal,0
Richmond,62,10,Republican,Representative in Congress,11,Affidavit,0
Richmond,62,10,Republican,Representative in Congress,11,Joseph M. Caldarera,29
Richmond,62,10,Republican,Representative in Congress,11,Nicole Malliotakis,33
Richmond,62,11,Republican,Representative in Congress,11,Public Counter,64
Richmond,62,11,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,62,11,Republican,Representative in Congress,11,Absentee / Military,13
Richmond,62,11,Republican,Representative in Congress,11,Federal,0
Richmond,62,11,Republican,Representative in Congress,11,Affidavit,1
Richmond,62,11,Republican,Representative in Congress,11,Joseph M. Caldarera,30
Richmond,62,11,Republican,Representative in Congress,11,Nicole Malliotakis,47
Richmond,62,12,Republican,Representative in Congress,11,Public Counter,49
Richmond,62,12,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,62,12,Republican,Representative in Congress,11,Absentee / Military,7
Richmond,62,12,Republican,Representative in Congress,11,Federal,0
Richmond,62,12,Republican,Representative in Congress,11,Affidavit,0
Richmond,62,12,Republican,Representative in Congress,11,Joseph M. Caldarera,26
